Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Status_Partnered,Status_Post-partnered,Status_Single,SOM_X,SOM_Y,SOM_Cluster
-1.0610265892343935,0.25,0.3252085386531411,-0.8558067884092726,-0.9666279546771784,-1.5511807962353317,0.3120041309626738,1.0132008133435917,1.4567399382281765,1.4341856270340745,1.5872790034942843,1.434993428133473,1.104319301079102,0.5041467439845871,1.6115357413036404,2.415160063846689,-0.5621109439534918,0.785520008288922,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,12,12
-1.328271667182488,0.25,-0.275446534055115,1.1684880437309286,1.034524188092581,1.2075009943330632,-0.3887069712594933,-1.2665823551623083,-0.9894833421720718,-1.4464945190664762,-0.8693388334538904,-0.9751075539764944,-0.9630449835516338,-0.1558700336457317,-1.2219336939555074,-0.6002143069561164,-1.1973927373217166,-0.1092497952031631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2,17
-0.3483730480394746,0.25,1.0114750389705696,-0.8558067884092726,-0.9666279546771784,0.2093597646546803,-0.8091336325927935,0.784427008996442,1.085107991660051,0.4742415768739762,1.3365768486208407,0.5475340513414891,0.5128770456306874,-0.8158868112760506,1.6115357413036404,-0.2232925106057657,1.3437344361511825,-0.5566346969492056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13,11,206
1.344179112298458,0.25,-1.278643381791865,1.1684880437309286,-0.9666279546771784,1.0770905824152843,-0.8091336325927935,-1.2665823551623083,-0.3989266027878645,-0.7203909187728869,-0.0775712891608767,-0.5349654227908617,-1.0883772380959682,-0.1558700336457317,-0.8171523460613435,-0.9771361033064672,-0.5621109439534918,0.3381351065428794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,2,92
1.0769340343503633,1.0,0.3331025132393527,1.1684880437309286,-0.9666279546771784,0.9667433107925488,1.5732841149625745,0.2689417860817583,1.0027183565395943,0.4260554521459246,0.8074139482359811,0.7006697555980483,-0.2909137319943392,1.824180299245225,0.3971916976211485,0.1536292857445849,0.0731708494147329,-0.1092497952031631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13,9,204
-0.1702096627407449,0.75,0.548022337457501,-0.8558067884092726,1.034524188092581,0.304659681056134,-1.159489183703877,0.8986753848871073,0.9879014273155886,0.3044422961574115,-1.5388200508279104,0.9730780483499392,-0.3433867951569101,-0.1558700336457317,0.8019730455153125,0.5305510820949356,1.3437344361511825,0.3381351065428794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,7,112
0.1861171078567145,0.25,0.1977335813028981,-0.8558067884092726,1.034524188092581,-1.200075841072081,-0.5288491917039266,0.4439476454072258,1.264043876758115,0.6420612435918842,0.8571875655531855,1.0688492063105457,0.1640820452487284,1.164163521614906,1.2067543934094764,0.1536292857445849,0.3908117460988453,0.3381351065428794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,9,69
1.4332608049478226,1.0,-0.931919646418132,1.1684880437309286,-0.9666279546771784,-0.317297668090195,-0.5989203019261434,-0.1991832256307725,0.1092405014758864,-0.0604352765329626,-0.6940288118308909,-0.9751075539764944,0.0387497907043942,-0.1558700336457317,-0.0075896502730155,-0.9771361033064672,-0.5621109439534918,1.2329049100349645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,1,106
0.4533621858048091,1.0,-1.0899519247472589,1.1684880437309286,-0.9666279546771784,-0.1718399009511342,-1.054382518370552,-1.1384509926520818,-1.436222269703926,-0.6051558868739761,-0.6940288118308909,-0.5349654227908617,-1.651940752496149,-0.8158868112760506,-0.4123709981671795,-0.9771361033064672,-1.1973927373217166,1.2329049100349645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4,3,63
-1.6845984377799477,1.0,-1.662596119891538,1.1684880437309286,1.034524188092581,1.2325799197018668,0.6623596820737574,-0.7599052531029736,-1.436222269703926,-1.4464945190664762,-1.1164244313294007,-0.9751075539764944,-0.3994814691514528,-0.8158868112760506,-1.2219336939555074,-0.9771361033064672,-1.1973927373217166,1.2329049100349645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,2,152
1.255097419649093,0.25,0.0251993766729001,1.1684880437309286,-0.9666279546771784,0.6407172809981021,-1.334666959259419,-1.6645947204858684,-0.281418894421697,-1.4464945190664762,-1.5388200508279104,-0.7176409122454075,-1.9816042751948824,-0.8158868112760506,-1.2219336939555074,-0.9771361033064672,-1.1973927373217166,0.785520008288922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,1,91
0.6315255711035389,0.0,-1.662596119891538,-0.8558067884092726,-0.9666279546771784,-1.200075841072081,0.3470396860737821,-1.576079786839715,0.389806496322556,-1.0902566508353462,-0.0245475944568708,-0.9751075539764944,-0.2416228657998727,-0.8158868112760506,-0.8171523460613435,-0.9771361033064672,-0.8797518406376041,1.2329049100349645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13,1,196
